symbol,company,isin,exchange,sector,series
MINDTREE,MINDTREE LIMITED,INE018I01017,NSE,Unknown,BE
MIRCELECTR,MIRCELECTR-DEPO,INE831A01028,NSE,Unknown,BE
MIRZAINT,MIRZA INTERNATIONAL LIMIT,INE771A01026,NSE,Unknown,BE
MITCON,MITCON CON & ENG SER LTD,INE828O01033,NSE,Unknown,BE
MITTAL,MITTAL LIFE STYLE LIMITED,INE997Y01027,NSE,Unknown,BE
MITTAL,MITTAL LIFE STYLE LIMITED,INE997Y01019,NSE,Unknown,SM
MITTAL-RE1,MITTAL LIFE STYLE LTD,INE997Y20027,NSE,Unknown,BE
MKPL,M K PROTEINS LIMITED,INE964W01021,NSE,Unknown,BE
MKPL,M K PROTEINS LIMITED,INE964W01013,NSE,Unknown,SM
MM,M&M - DEP RS,INE101A01026,NSE,Unknown,BE
MMEL,MOVING MEDIA ENTER LTD,INE0XM301010,NSE,Unknown,SM
MMFIN,M&M FIN. SERVICES LTD,INE774D01024,NSE,Unknown,BE
MMFIN-RE1,MAHINDRA & MAHINDRA RE,INE774D20024,NSE,Unknown,BE
MMFL,MM FORGINGS LTD,INE227C01017,NSE,Unknown,BE
MMP,MMP INDUSTRIES LIMITED,INE511Y01018,NSE,Unknown,BE
MMTC,MMTC LIMITED,INE123F01029,NSE,Unknown,BE
MNC,KOTAKMAMC - KOTAKMNC,INF174KA1JF2,NSE,Unknown,EQ
MOALPHA50,MOTILALAMC - MOALPHA50,INF247L01FR8,NSE,Unknown,EQ
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,INE0HLU01028,NSE,Unknown,BE
MOCAPITAL,MOTILALAMC - MOCAPITAL,INF247L01EV3,NSE,Unknown,EQ
MODEFENCE,MOTILALAMC - MODEFENCE,INF247L01DJ0,NSE,Unknown,EQ
MODERNDENM,MODERN DENIM LTD,INE197201010,NSE,Unknown,EQ
MODERNMAL,MODERN MALLEABLE LTD,INE197401016,NSE,Unknown,EQ
MODERNWOOL,MODERN TERRY TOWELS LTD,INE198001013,NSE,Unknown,EQ
MODIALKALI,MODI ALKALIES & CHEM LTD.,INE198101011,NSE,Unknown,EQ
MODINSULAT,MODERN INSULATORS LTD,INE197301018,NSE,Unknown,EQ
MODIOLIVET,MODI OLIVETTI LTD,INE198801016,NSE,Unknown,EQ
MODIPON,MODIPON LTD,INE199401014,NSE,Unknown,EQ
MODIRUBBER,MODI RUBBER LTD,INE832A01018,NSE,Unknown,BE
MODISONLTD,MODISON LIMITED,INE737D01021,NSE,Unknown,BE
MODITHREAD,MODI TELEFIBERS LTD,INE199201018,NSE,Unknown,EQ
MODRNSYNTX,MODERN SYNTEX (INDIA) LTD,INE197801017,NSE,Unknown,EQ
MODTHREAD,MODERN THREADS INDIA LTD,INE794W01014,NSE,Unknown,BE
MOGOLD,MOTILALAMC - MOGOLD,INF247L01FY4,NSE,Unknown,EQ
MOGSEC,MOTILALAMC - G5,INF247L01AK4,NSE,Unknown,EQ
MOHEALTH,MOTILALAMC - MOHEALTH,INF247L01BB1,NSE,Unknown,EQ
MOHITIND,MOHIT INDUSTRIES LTD,INE954E01012,NSE,Unknown,BE
MOHOTAIND,MOHOTA INDUSTRIES LIMITED,INE313D01013,NSE,Unknown,BE
MOIL,MOIL LIMITED,INE490G01020,NSE,Unknown,BE
MOINFRA,MOTILALAMC - MOINFRA,INF247L01FL1,NSE,Unknown,EQ
MOKSH,MOKSH ORNAMENTS LIMITED,INE514Y01020,NSE,Unknown,BE
MOKSH,MOKSH ORNAMENTS LIMITED,INE514Y01012,NSE,Unknown,SM
MOL,MEGHMANI ORGANICS LIMITED,INE0CT101020,NSE,Unknown,BE
MOLDPLAST,MOLD-TEK PLASTICS LTD,INE200001019,NSE,Unknown,EQ
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,INE835B01035,NSE,Unknown,BE
MOLDTKPAC,MOLD-TEK PACKAGING LTD,INE893J01029,NSE,Unknown,BE
MOLOWVOL,MOTILALAMC - MOLOWVOL,INF247L01BL0,NSE,Unknown,EQ
MOM100,MOTILAL OS MIDCAP100 ETF,INF247L01023,NSE,Unknown,EQ
MOM30IETF,ICICIPRAMC - ICICIMOM30,INF109KC17C7,NSE,Unknown,EQ
MOM50,MOTILAL OSWAL M50 ETF,INF247L01536,NSE,Unknown,EQ
MOMENTUM,BIRLASLAMC - MOMENTUM,INF209KB14K7,NSE,Unknown,EQ
MOMENTUM50,MOTILALAMC - MOMENTUM50,INF247L01DK8,NSE,Unknown,EQ
MOMGF,MOTILALAMC - MOMGF,INF247L01FK3,NSE,Unknown,EQ
MOMIDMTM,MOTILALAMC - MOMIDMTM,INF247L01FQ0,NSE,Unknown,EQ
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,INF247L01BK2,NSE,Unknown,EQ
MON100,MOTILAL OS NASDAQ100 ETF,INF247L01AP3,NSE,Unknown,EQ
MON50EQUAL,MOTILALAMC - MON50EQUAL,INF247L01FC0,NSE,Unknown,EQ
MONARCH,MONARCH NETWORTH CAP LTD,INE903D01011,NSE,Unknown,BE
MONEXT50,MOTILALAMC - MONEXT50,INF247L01FD8,NSE,Unknown,EQ
MONICAELEC,MONICA ELECTRONICS LTD,INE200501018,NSE,Unknown,EQ
MONIFTY500,MOTILALAMC - MONIFTY500,INF247L01BU1,NSE,Unknown,EQ
MONNETISPA,MONNET ISPAT & ENERGY LTD,INE743C01013,NSE,Unknown,BE
MONOLITH,MONOLITHISCH INDIA LTD,INE1DV401010,NSE,Unknown,SM
MONOPHARMA,MONO PHARMACARE LIMITED,INE0OIP01012,NSE,Unknown,SM
MONQ50,MOTILALAMC - MONQ50,INF247L01AU3,NSE,Unknown,EQ
MONTARIND,MONTARI INDUSTRIES LTD,INE201201014,NSE,Unknown,EQ
MONTECARLO,MONTE CARLO FASHIONS LTD.,INE950M01013,NSE,Unknown,BE
MOPSE,MOTILALAMC - MOPSE,INF247L01FO5,NSE,Unknown,EQ
MORARJEE,MORARJEE TEXTILES LIMITED,INE161G01027,NSE,Unknown,BE
MOREALTY,MOTILALAMC - MOREALTY,INF247L01CI4,NSE,Unknown,EQ
MOREPENLAB,MOREPEN LAB. LTD,INE083A01026,NSE,Unknown,BE
MOS,MOS UTILITY LIMITED,INE0N7S01028,NSE,Unknown,SM
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,INE935B01025,NSE,Unknown,BE
MOSILVER,MOTILALAMC - MOSILVER,INF247L01FZ1,NSE,Unknown,EQ
MOSMALL250,MOTILALAMC - MOSMALL250,INF247L01CH6,NSE,Unknown,EQ
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,INE775A01035,NSE,Unknown,BE
MOTILALOFS,MOTILAL OSWAL FIN LTD,INE338I01027,NSE,Unknown,BE
MOTISONS,MOTISONS JEWELLERS LTD,INE0FRK01020,NSE,Unknown,BE
MOTOGENFIN,MOTOR & GENERAL FINANCE L,INE861B01023,NSE,Unknown,BE
MOTOUR,MOTILALAMC - MOTOUR,INF247L01FP2,NSE,Unknown,EQ
MOVALUE,MOTILALAMC - MOVALUE,INF247L01BE5,NSE,Unknown,EQ
MOXSH,MOXSH OVERSEAS EDUCON LTD,INE0N6D01014,NSE,Unknown,SM
MPHASIS,MPHASIS LIMITED,INE356A01018,NSE,Unknown,BE
MPSLTD,MPS LIMITED,INE943D01017,NSE,Unknown,BE
MPTODAY,M P TODAY MEDIA LIMITED,INE105Y01019,NSE,Unknown,SM
MRF,MRF LIMITED DEPO,INE883A01011,NSE,Unknown,BE
MRIL,MAHENDRA REALTO & INFRA L,INE632Q01018,NSE,Unknown,SM
MRPL,MRPL - DEP RS,INE103A01014,NSE,Unknown,BE
MSCIINDIA,KOTAKMAMC - MSCIINDIA,INF174KA1VD2,NSE,Unknown,EQ
MSLIND,MSL INDUSTRIES LTD,INE203501015,NSE,Unknown,EQ
MSPL,MSP STEEL & POWER LTD.,INE752G01015,NSE,Unknown,BE
MSSHOES,M S SHOES EAST LTD,INE501201011,NSE,Unknown,EQ
MSTCLTD,MSTC LIMITED,INE255X01014,NSE,Unknown,BE
MSUMI,MOTHERSON SUMI WRNG IND L,INE0FS801015,NSE,Unknown,BE
MTARTECH,MTAR TECHNOLOGIES LIMITED,INE864I01014,NSE,Unknown,BE
MTEDUCARE,MT EDUCARE LTD,INE472M01018,NSE,Unknown,BE
MTNL,MTNL - DEPO. SETT.,INE153A01019,NSE,Unknown,BE
MUFIN,MUFIN GREEN FINANCE LTD,INE08KJ01020,NSE,Unknown,BE
MUFTI,CREDO BRANDS MARKETING L,INE220Q01020,NSE,Unknown,BE
MUKANDENGG,MUKAND ENGINEERS LIMITED,INE022B01014,NSE,Unknown,BE
MUKANDLTD,MUKAND LTD.,INE304A01026,NSE,Unknown,BE
MUKATPIPE,MUKAT PIPES LTD,INE203601013,NSE,Unknown,EQ
MUKERPAPER,MUKERIAN PAPER LTD.,INE203801019,NSE,Unknown,EQ
MUKKA,MUKKA PROTEINS LIMITED,INE0CG401037,NSE,Unknown,BE
MUKTAARTS,MUKTA ARTS LIMITED,INE374B01019,NSE,Unknown,BE
MULTIARC,MULTI-ARC INDIA LTD,INE204301019,NSE,Unknown,EQ
MULTICAP,MIRAEAMC - MULTICAP,INF769K01LX9,NSE,Unknown,EQ
MUNJALAU,MUNJAL AUTO IND. LTD.,INE672B01032,NSE,Unknown,BE
MUNJALSHOW,MUNJAL SHOWA LTD,INE577A01027,NSE,Unknown,BE
MURABLACK,MURABLACK LTD,INE461501012,NSE,Unknown,EQ
MURUDCERA,MURUDESHWAR CERAMICS LTD,INE692B01014,NSE,Unknown,BE
MUTHOOTCAP,MUTHOOT CAP SERV LTD,INE296G01013,NSE,Unknown,BE
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,INE414G01012,NSE,Unknown,BE
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,INE046W01019,NSE,Unknown,BE
MVGJL,MANOJ VAIBHAV GEM N JEW L,INE0KNT01012,NSE,Unknown,BE
MVKAGRO,M.V.K. AGRO FOOD PROD LTD,INE0SGC01015,NSE,Unknown,SM
MVL,MVL LIMITED,INE744I01034,NSE,Unknown,BE
MWL,MANGALAM WORLDWIDE LTD,INE0JYY01011,NSE,Unknown,BE
MYMUDRA,MY MUDRA FINCORP LIMITED,INE0RVQ01016,NSE,Unknown,SM
MYSOREBANK,STATE BANK OF MYSORE,INE651A01020,NSE,Unknown,BE
MYSORPETRO,MYSORE PETROCHEM LTD DEPO,INE741A01011,NSE,Unknown,BE
NACLIND,NACL INDUSTRIES LIMITED,INE295D01020,NSE,Unknown,BE
NAGAFERT,NAGARJUN FERT AND CHE LTD,INE454M01024,NSE,Unknown,BE
NAGARJUFIN,NAGARJUNA FINANCE LTD,INE207401014,NSE,Unknown,EQ
NAGAROIL,NAGARJUNA OIL REFINERY,INE453M01018,NSE,Unknown,BE
NAGREEKCAP,NAGREEKA CAP & INFR.LTD,INE245I01016,NSE,Unknown,BE
NAGREEKEXP,NAGREEKA EXPORTS LTD.,INE123B01028,NSE,Unknown,BE
NAHARCAP,NAHAR CAP & FIN.,INE049I01012,NSE,Unknown,BE
NAHARINDUS,NAHAR INDS ENT LTD,INE289A01011,NSE,Unknown,BE
NAHARPOLY,NAHAR POLY FILMS LIMITED,INE308A01027,NSE,Unknown,BE
NAHARSPING,NAHAR SPINNING MILLS LTD.,INE290A01027,NSE,Unknown,BE
NAHARSUGAR,NAHAR SUGARS & ALLIED IND,INE208101019,NSE,Unknown,EQ
NAHARSUGAR,NAHAR SUGAR DEPO-SETT.,INE361A01018,NSE,Unknown,BE
NAKODA,NAKODA LIMITED,INE559B01023,NSE,Unknown,BE
NAKODATEX,NAKODA TEXTILE INDS LTD,INE208301015,NSE,Unknown,EQ
NALCOCHEM,NALCOCHEMICALS-ROLL SETT,INE582A01019,NSE,Unknown,BE
NAM-INDIA,NIPPON L I A M LTD,INE298J01013,NSE,Unknown,BE
NAMAN,NAMAN IN-STORE (INDIA) L,INE0RJM01010,NSE,Unknown,SM
NAMOEWASTE,NAMO EWASTE MANAGEMENT L,INE08NZ01012,NSE,Unknown,SM
NAMTECHELE,NAMTECHELECTRONICS DEVICE,INE607C01010,NSE,Unknown,BE
NARMADA,NARMADA AGROBASE LIMITED,INE117Z01011,NSE,Unknown,BE
NARMADASUG,GIRDHARILAL SUGAR ALLIED,INE209601017,NSE,Unknown,BE
NATCAPSUQ,NATURAL CAPSULES LIMITED,INE936B01015,NSE,Unknown,BE
NATCOPHARM,NATCO PHARMA LTD.,INE987B01026,NSE,Unknown,BE
NATHBIOGEN,NATH BIO-GENES (I) LTD,INE448G01010,NSE,Unknown,BE
NATHPULP,NATHPULP&PAPER-DEPO,INE776A01017,NSE,Unknown,BE
NATIONALUM,NATIONALUM-DEP SETT,INE139A01034,NSE,Unknown,BE
NATNLSTEEL,NATIONAL STEEL & AGRO IND,INE088B01015,NSE,Unknown,BE
NAUKRI,INFO EDGE (I) LTD,INE663F01032,NSE,Unknown,BE
NAZARA,NAZARA TECHNOLOGIES LTD,INE418L01047,NSE,Unknown,BE
NBCC,NBCC (INDIA) LIMITED,INE095N01031,NSE,Unknown,BE
NBIFIN,N.B.I. IND. FIN. CO. LTD,INE365I01020,NSE,Unknown,BE
NCC,NCC LIMITED,INE868B01028,NSE,Unknown,BE
NCLIND,NCL INDUSTRIES LIMITED,INE732C01016,NSE,Unknown,BE
NDGL,NAGA DHUNSERI GROUP LTD,INE756C01015,NSE,Unknown,BE
NDL,NANDAN DENIM LIMITED,INE875G01048,NSE,Unknown,BE
NDLVENTURE,NDL VENTURES LIMITED,INE353A01023,NSE,Unknown,BE
NDRAUTO,NDR AUTO COMPONENTS LTD,INE07OG01012,NSE,Unknown,BE
NDTV,NDTV LTD,INE155G01029,NSE,Unknown,BE
NECCLTD,NORTH EAST CARRY CORP LTD,INE553C01016,NSE,Unknown,BE
NECLIFE,NECTAR LIFESCIENCES LTD.,INE023H01027,NSE,Unknown,BE
NEDUNGBANK,NEDUNGADIBANK-ROLL SETT,INE586A01010,NSE,Unknown,BE
NEELAM,NEELAM LINENS & GAR (I) L,INE0N1401016,NSE,Unknown,SM
NELCAST,NELCAST LIMITED,INE189I01024,NSE,Unknown,BE
NELCO,NELCO LTD,INE045B01015,NSE,Unknown,BE
NEOGEN,NEOGEN CHEMICALS LIMITED,INE136S01016,NSE,Unknown,BE
NEOSACK,NEO SACK LTD,INE214101011,NSE,Unknown,EQ
NEPCPAPER,NEPCPAPER - ROLL SETT,INE471B01013,NSE,Unknown,BE
NEPHROCARE,NEPHRO CARE INDIA LIMITED,INE0SUN01013,NSE,Unknown,SM
NEPTUNE,NEPTUNE PETROCHEMICALS L,INE156901014,NSE,Unknown,SM
NESCO,NESCO LTD.,INE317F01035,NSE,Unknown,BE
NESTLEIND,NESTLE INDIA LIMITED,INE239A01024,NSE,Unknown,BE
NETF,TATAAML - NETF,INF277K015R5,NSE,Unknown,EQ
NETWEB,NETWEB TECH INDIA LTD,INE0NT901020,NSE,Unknown,BE
NETWORK,NETWORK LTD,INE214801016,NSE,Unknown,EQ
NETWORK18,NETWORK18 MEDIA & INV LTD,INE870H01013,NSE,Unknown,BE
NEULANDLAB,NEULAND LAB LTD.,INE794A01010,NSE,Unknown,BE
NEWGEN,NEWGEN SOFTWARE TECH LTD,INE619B01017,NSE,Unknown,BE
NEWJAISA,NEWJAISA TECHNOLOGIES LTD,INE0PW501021,NSE,Unknown,SM
NEXT30ADD,DSPAMC - NEXT30ADD,INF740KA1VE5,NSE,Unknown,EQ
NEXT50,MIRAEAMC - MANXT50,INF769K01FN2,NSE,Unknown,EQ
NEXT50IETF,ICICIPRAMC - ICICINXT50,INF109KC1NS5,NSE,Unknown,EQ
NEXTMEDIA,NEXT MEDIAWORKS LIMITED,INE747B01016,NSE,Unknown,BE
NFL,NATIONAL FERT. LTD,INE870D01012,NSE,Unknown,BE
NGIL,NAKODA GROUP OF IND. LTD,INE236Y01012,NSE,Unknown,BE
NGIL-RE1,NAKODA GRP OF IND LTD,INE236Y20020,NSE,Unknown,BE
NGIL-RE2,NAKODA GROUP OF IND LTD,INE236Y20038,NSE,Unknown,BE
NGLFINE,NGL FINE CHEM LIMITED,INE887E01022,NSE,Unknown,BE
NH,NARAYANA HRUDAYALAYA LTD.,INE410P01011,NSE,Unknown,BE
NHPC,NHPC LTD,INE848E01016,NSE,Unknown,BE
NIACL,THE NEW INDIA ASSU CO LTD,INE470Y01017,NSE,Unknown,BE
NIBE,NIBE LIMITED,INE149O01018,NSE,Unknown,BE
NIBL,NRB INDUS. BEARINGS LTD.,INE047O01014,NSE,Unknown,BE
NIDAN,NIDAN LABS AND HEALTH LTD,INE0J6L01013,NSE,Unknown,SM
NIF100BEES,NIP IND ETF NIFTY 100,INF204K014N5,NSE,Unknown,EQ
NIF100IETF,ICICI PRUD NIFTY 100 ETF,INF109KC16V9,NSE,Unknown,EQ
NIF10GETF,UTIAMC - NIF10GETF,INF789F1AZF3,NSE,Unknown,EQ
NIF5GETF,UTIAMC - NIF5GETF,INF789F1AZE6,NSE,Unknown,EQ
NIFITETF,UTIAMC - NIFITETF,INF789F1AZD8,NSE,Unknown,EQ
NIFMID150,UTIAMC - NIFMID150,INF789F1AYX9,NSE,Unknown,EQ
NIFTY1,KOTAK NIFTY ETF,INF174K014P6,NSE,Unknown,EQ
NIFTY100EW,KOTAKMAMC - NIFTY100EW,INF174KA1UW4,NSE,Unknown,EQ
NIFTY50ADD,DSPAMC - DSPN50ETF,INF740KA1CL0,NSE,Unknown,EQ
NIFTYBEES,NIP IND ETF NIFTY BEES,INF204KB14I2,NSE,Unknown,EQ
NIFTYBETF,BFAM - NIFTYBETF,INF0QA701722,NSE,Unknown,EQ
NIFTYEES,EDELWEISS ETF - NIFTY 50,INF754K01EK3,NSE,Unknown,EQ
NIFTYETF,MIRAEAMC - MAN50ETF,INF769K01EG9,NSE,Unknown,EQ
NIFTYIETF,ICICI PRUD NIFTY ETF,INF109K012R6,NSE,Unknown,EQ
NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,INF209KB15K4,NSE,Unknown,EQ
NIHONIRMAN,NIHON NIRMAAN LTD,INE216801014,NSE,Unknown,EQ
NIITLTD,NIIT LIMITED,INE161A01038,NSE,Unknown,BE
NIITMTS,NIIT LEARNING SYSTEMS LTD,INE342G01023,NSE,Unknown,BE
NIKITA,NIKITA PAPERS LIMITED,INE0FLF01015,NSE,Unknown,SM
NILAINFRA,NILA INFRASTRUCTURES LTD,INE937C01029,NSE,Unknown,BE
NILASPACES,NILA SPACES LIMITED,INE00S901012,NSE,Unknown,BE
NILKAMAL,NILKAMAL LIMITED,INE310A01015,NSE,Unknown,BE
NINSYS,NINTEC SYSTEMS LIMITED,INE395U01014,NSE,Unknown,BE
NIPPOBATRY,INDO-NATIONAL LIMITED,INE567A01028,NSE,Unknown,BE
NIPPONDENS,DENSO INDIA LTD,INE502A01017,NSE,Unknown,BE
NIRAJ,NIRAJ CEMENT STRUC LTD,INE368I01016,NSE,Unknown,BE
NIRAJISPAT,NIRAJ ISPAT IND LTD,INE326T01011,NSE,Unknown,BE
NIRAJPETRO,NIRAJ PETRO LTD,INE217601017,NSE,Unknown,EQ
NIRLON,NIRLON LIMITED,INE910A01012,NSE,Unknown,BE
NIRMAN,NIRMAN AGRI GENTICS LTD,INE0OK701014,NSE,Unknown,SM
NITCO,NITCO LIMITED,INE858F01012,NSE,Unknown,BE
NITINFIRE,NITIN FIRE PROT IND. LTD.,INE489H01020,NSE,Unknown,BE
NITINSPIN,NITIN SPINNERS LIMITED,INE229H01012,NSE,Unknown,BE
NITIRAJ,NITIRAJ ENGINEERS LTD,INE439T01012,NSE,Unknown,BE
NIVABUPA,NIVA BUPA HEALTH INS CO L,INE995S01015,NSE,Unknown,BE
NKIND,NKINDUSTRIES LTD,INE542C01019,NSE,Unknown,BE
NLCINDIA,NLC INDIA LIMITED,INE589A01014,NSE,Unknown,BE
NMDC,NMDC LTD.,INE584A01023,NSE,Unknown,BE
NMSTEEL,NEWMALAYALAM STEEL LTD,INE0TP801012,NSE,Unknown,SM
NOCIL,NOCIL LIMITED,INE163A01018,NSE,Unknown,BE
NOESISIND,NOESIS INDUSTRIES LIMITED,INE141B01020,NSE,Unknown,BE
NOIDATOLL,NOIDA TOLL BRIDGE CO LTD,INE781B01015,NSE,Unknown,BE
NORBTEAEXP,NORBEN TEA &EXPORTS LTD,INE369C01017,NSE,Unknown,BE
NORTHARC,NORTHERN ARC CAPITAL LTD,INE850M01015,NSE,Unknown,BE
NORTHSUG,NORTHLAND SUGAR COM. LTD,INE219501017,NSE,Unknown,EQ
NOVAAGRI,NOVA AGRITECH LIMITED,INE02H701025,NSE,Unknown,BE
NOVARTIND,NOVARTIS INDIA LIMITED,INE234A01025,NSE,Unknown,BE
NPBET,TATAAML - NPBET,INF277K010X4,NSE,Unknown,EQ
NPST,NETWORK PEOPLE SRV TECH L,INE0FFK01017,NSE,Unknown,BE
NRAIL,N R AGARWAL INDS LTD,INE740D01017,NSE,Unknown,BE
NRBBEARING,NRB BEARING LTD,INE349A01021,NSE,Unknown,BE
NRL,NUPUR RECYCLERS LIMITED,INE0JM501013,NSE,Unknown,BE
NRVANDANA,N R VANDANA TEX IND LTD,INE104101014,NSE,Unknown,SM
NSIL,NALWA SONS INVESTMENT LTD,INE023A01030,NSE,Unknown,BE
NSLNISP,NMDC STEEL LIMITED,INE0NNS01018,NSE,Unknown,BE
NTL,NEUEON TOWERS LIMITED,INE333I01036,NSE,Unknown,BE
NTPC,NTPC LTD,INE733E01010,NSE,Unknown,BE
NTPCGREEN,NTPC GREEN ENERGY LIMITED,INE0ONG01011,NSE,Unknown,BE
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,INE096B01018,NSE,Unknown,BE
NURECA,NURECA LIMITED,INE0DSF01015,NSE,Unknown,BE
NUTEK,NU TEK INDIA LTD,INE318J01027,NSE,Unknown,BE
NUVAMA,NUVAMA WEALTH MANAGE LTD,INE531F01015,NSE,Unknown,BE
NUVOCO,NUVOCO VISTAS CORP LTD,INE118D01016,NSE,Unknown,BE
NV20,KOTAKMAMC - KTKNV20ETF,INF174K01Z71,NSE,Unknown,EQ
NV20BEES,NIP IND ETF ETF NV20,INF204KB18I3,NSE,Unknown,EQ
NV20IETF,ICICI PRUDENTIAL NV20 ETF,INF109KC11V0,NSE,Unknown,EQ
NYKAA,FSN E COMMERCE VENTURES,INE388Y01029,NSE,Unknown,BE
OAL,ORIENTAL AROMATICS LTD,INE959C01023,NSE,Unknown,BE
OBCL,ORISSA BENGAL CARRIER LTD,INE426Z01016,NSE,Unknown,BE
OBEROIRLTY,OBEROI REALTY LIMITED,INE093I01010,NSE,Unknown,BE
OBSCP,OBSC PERFECTION LIMITED,INE0YHV01011,NSE,Unknown,SM
OCCL,ORIENTAL CARBN & CHEM LTD,INE321D01016,NSE,Unknown,BE
OCCLLTD,OCCL LIMITED,INE0PK601023,NSE,Unknown,BE
ODIGMA,ODIGMA CONSULTANCY SOL L,INE054301028,NSE,Unknown,BE
OFSS,ORACLE FIN SERV SOFT LTD.,INE881D01027,NSE,Unknown,BE
OIL,OIL INDIA LTD,INE274J01014,NSE,Unknown,BE
OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,INE591A01010,NSE,Unknown,BE
OILIETF,ICICIPRAMC - OILIETF,INF109KC18W3,NSE,Unknown,EQ
OISL,OCL IRON AND STEEL LTD,INE196J01019,NSE,Unknown,BE
OLAELEC,OLA ELECTRIC MOBILITY LTD,INE0LXG01040,NSE,Unknown,BE
OLECTRA,OLECTRA GREENTECH LIMITED,INE260D01016,NSE,Unknown,BE
OLIL,ONECLICK LOGISTICS IND L,INE0OPS01011,NSE,Unknown,SM
OMAXAUTO,OMAX AUTOS LTD,INE090B01011,NSE,Unknown,BE
OMAXE,OMAXE LIMITED,INE800H01010,NSE,Unknown,BE
OMFURN,OMFURN INDIA LIMITED,INE338Y01016,NSE,Unknown,SM
OMINFRAL,OM INFRA LIMITED,INE239D01028,NSE,Unknown,BE
OMKARCHEM,OMKAR SPL CHEM LTD,INE474L01016,NSE,Unknown,BE
ONDOOR,ON DOOR CONCEPTS LIMITED,INE00ER01015,NSE,Unknown,SM
ONELIFECAP,ONELIFE CAP ADVISORS LTD,INE912L01015,NSE,Unknown,BE
ONEPOINT,ONE POINT ONE SOL LTD,INE840Y01029,NSE,Unknown,BE
ONEPOINT,ONE POINT ONE SOL LTD,INE840Y01011,NSE,Unknown,SM
ONESOURCE,ONESOURCE SPECL PHARMA L,INE013P01021,NSE,Unknown,BE
ONGC,ONGC DEPO. SETT.,INE213A01029,NSE,Unknown,BE
ONIDASAVAK,ONIDA SAVAK LTD,INE224101019,NSE,Unknown,EQ
ONMOBILE,ONMOBILE GLOBAL LTD.,INE809I01019,NSE,Unknown,BE
ONWARDTEC,ONWARD TECHNOLOGIES LTD.,INE229A01017,NSE,Unknown,BE
ONYX,ONYX BIOTEC LIMITED,INE0WVU01018,NSE,Unknown,SM
OPAL,OPAL LUXURY TIME PROD LTD,INE520N01012,NSE,Unknown,SM
OPTELCOMM,OPTEL TELECOM. LTD,INE567701011,NSE,Unknown,EQ
OPTIEMUS,OPTIEMUS INFRACOM LTD,INE350C01017,NSE,Unknown,BE
OPTIVALUE,OPTIVALUE TEK CONSULT LTD,INE15B101011,NSE,Unknown,SM
OPTOCIRCUI,OPTO CIRCUITS (I) LTD,INE808B01016,NSE,Unknown,BE
ORBTEXP,ORBIT EXPORTS LIMITED,INE231G01010,NSE,Unknown,BE
ORCHASP,ORCHASP LIMITED,INE215B01022,NSE,Unknown,BE
ORCHIDPHAR,ORCHID PHARMA LIMITED,INE191A01019,NSE,Unknown,BE
ORCHPHARMA,ORCHID PHARMA LIMITED,INE191A01027,NSE,Unknown,BE
ORIANA,ORIANA POWER LIMITED,INE0OUT01019,NSE,Unknown,SM
ORICONENT,ORICON ENTERPRISES LTD,INE730A01022,NSE,Unknown,BE
ORIENTALTL,ORIENTAL TRIMEX LTD,INE998H01012,NSE,Unknown,BE
ORIENTBELL,ORIENT BELL LIMITED,INE607D01018,NSE,Unknown,BE
ORIENTCARB,ORIENTAL CARBON & CHEM,INE225301014,NSE,Unknown,EQ
ORIENTCEM,ORIENT CEMENT LTD.,INE876N01018,NSE,Unknown,BE
ORIENTCER,ORIENT CERATECH LIMITED,INE569C01020,NSE,Unknown,BE
ORIENTCONT,ORIENTAL CONTAINERS LTD.,INE730A01014,NSE,Unknown,BE
ORIENTELEC,ORIENT ELECTRIC LIMITED,INE142Z01019,NSE,Unknown,BE
ORIENTHOT,ORIENT HOTELS LTD.,INE750A01020,NSE,Unknown,BE
ORIENTLTD,ORIENT PRESS LIMITED,INE609C01024,NSE,Unknown,BE
ORIENTPPR,ORIENT PAPER & INDS LTD.,INE592A01026,NSE,Unknown,BE
ORIENTTECH,ORIENT TECHNOLOGIES LTD,INE0PPK01015,NSE,Unknown,BE
ORISSAMINE,ORISSA MIN DEV CO LTD,INE725E01024,NSE,Unknown,BE
ORKAY,ORKAY INDUSTRIES LTD,INE226801012,NSE,Unknown,EQ
ORTEL,ORTEL COMMUNICATIONS LTD,INE849L01019,NSE,Unknown,BE
ORTINGLOBE,ORTIN GLOBAL LIMITED,INE749B01020,NSE,Unknown,BE
ORTINLABSS,ORTIN LABORATORIES LTD,INE749B01012,NSE,Unknown,BE
ORTONSYNTH,ORTON SYNTHETICS LTD,INE462101010,NSE,Unknown,EQ
OSELDEVICE,OSEL DEVICES LIMITED,INE0RMF01018,NSE,Unknown,SM
OSIAHYPER,OSIA HYPER RETAIL LTD,INE06IR01013,NSE,Unknown,SM
